Datetime,open,high,low,close,volume,range,atr,vwap,ema,ema_slope
2025-09-29 15:45:00+00:00,663.5349731445312,663.5700073242188,663.1801147460938,663.2188110351562,327533,0.389892578125,0.41730172293526785,664.2890768757392,663.8438509086274,-0.4377960190546446
2025-09-29 15:50:00+00:00,663.219970703125,663.25,662.8400268554688,663.1649780273438,986776,0.40997314453125,0.42229788643973215,664.2479581251913,663.7571885140806,-0.4265335034964437
2025-09-29 15:55:00+00:00,663.1900024414062,663.3599853515625,662.9000244140625,663.3099975585938,946524,0.4599609375,0.43158394949776785,664.2161633243004,663.7002530123299,-0.381901378440034
2025-09-29 16:00:00+00:00,663.3099975585938,663.485595703125,662.9349975585938,663.0299072265625,652906,0.55059814453125,0.4423435756138393,664.1890594709373,663.6151032475723,-0.38033503596398077
2025-09-29 16:05:00+00:00,663.030029296875,663.2849731445312,662.9400024414062,663.280029296875,404694,0.344970703125,0.43769618443080355,664.1763654387432,663.5726268902358,-0.3630099875982751
2025-09-29 16:10:00+00:00,663.2899780273438,663.7849731445312,663.2700805664062,663.719970703125,1377057,0.514892578125,0.45395333426339285,664.1556627806071,663.5912722914699,-0.2525786171574964
2025-09-29 16:15:00+00:00,663.7249755859375,663.7999877929688,663.0449829101562,663.4749755859375,632797,0.7550048828125,0.48216465541294645,664.1417637076892,663.5765783797469,-0.1806101343336195
2025-09-29 16:20:00+00:00,663.47998046875,663.6950073242188,663.3049926757812,663.655029296875,719121,0.3900146484375,0.468597412109375,664.130725327701,663.5864771853918,-0.11377582693808108
2025-09-29 16:25:00+00:00,663.6500244140625,663.7000122070312,663.4199829101562,663.469970703125,539124,0.280029296875,0.4478846958705357,664.119678988154,663.5717938938728,-0.043309353699442
2025-09-29 16:30:00+00:00,663.47998046875,663.7000122070312,663.469970703125,663.5999755859375,228871,0.23004150390625,0.42288643973214285,664.1160165989268,663.5753419736795,0.0027150834437179583
2025-09-29 16:35:00+00:00,663.5999755859375,663.60498046875,663.3099975585938,663.3800048828125,230148,0.29498291015625,0.4189540318080357,664.1108376291751,663.5507711187702,-0.04050117269969178
2025-09-29 16:40:00+00:00,663.4000244140625,663.6099853515625,663.0700073242188,663.0900268554688,500931,0.53997802734375,0.4303806849888393,664.0954392997437,663.4928610795328,-0.08371730021417534
2025-09-29 16:45:00+00:00,663.0900268554688,663.27001953125,663.0,663.1699829101562,478487,0.27001953125,0.41431100027901785,664.0822942071804,663.4523070606002,-0.13417012479158075
2025-09-29 16:50:00+00:00,663.1500244140625,663.1900024414062,662.8599853515625,662.8900146484375,307300,0.33001708984375,0.41145542689732145,664.0715162999608,663.3817246898409,-0.19006920403194272
2025-09-29 16:55:00+00:00,662.9000244140625,663.1196899414062,662.8499755859375,663.0399780273438,541360,0.26971435546875,0.4028712681361607,664.0553465376415,663.3388491224333,-0.23649285124622565
2025-09-29 17:00:00+00:00,663.0499877929688,663.0855712890625,662.4199829101562,662.5650024414062,1281540,0.66558837890625,0.42112949916294645,664.0020220149773,663.241806895604,-0.30896422316618555
2025-09-29 17:05:00+00:00,662.5700073242188,662.8049926757812,662.5499877929688,662.6900024414062,433919,0.2550048828125,0.40648978097098215,663.9863173941075,663.1726371292526,-0.3202239502801376
2025-09-29 17:10:00+00:00,662.7000122070312,662.8300170898438,662.489990234375,662.5543823242188,395441,0.34002685546875,0.391448974609375,663.9708658565851,663.0951649482198,-0.3571421123804157
2025-09-29 17:15:00+00:00,662.5499877929688,662.8200073242188,662.4000244140625,662.7000122070312,492868,0.41998291015625,0.39680698939732145,663.9540006817966,663.0456644461594,-0.3360602436814588
2025-09-29 17:20:00+00:00,662.7000122070312,662.7000122070312,662.4500122070312,662.5700073242188,552033,0.25,0.37788609095982145,663.9337305781057,662.986095258934,-0.35275386349928795
2025-09-29 17:25:00+00:00,662.5700073242188,662.739990234375,662.4899291992188,662.5599975585938,587965,0.25006103515625,0.3418186732700893,663.9126302944986,662.9327452410139,-0.3090616545900957
2025-09-29 17:30:00+00:00,662.5700073242188,662.6199951171875,662.1900024414062,662.4498901367188,744859,0.42999267578125,0.3446742466517857,663.8847108868808,662.8723013072777,-0.30033582197495434
2025-09-29 17:35:00+00:00,662.4400024414062,662.5399780273438,662.3499755859375,662.510009765625,369515,0.19000244140625,0.33824375697544645,663.8718161529692,662.8269577274366,-0.2682072207832107
2025-09-29 17:40:00+00:00,662.510009765625,662.7000122070312,662.5,662.5700073242188,486836,0.20001220703125,0.3360988071986607,663.8559245493366,662.7948034743496,-0.2508609718098569
2025-09-29 17:45:00+00:00,662.5499877929688,662.77001953125,662.5200805664062,662.5999755859375,389678,0.24993896484375,0.33288138253348215,663.8437712899708,662.7704264703685,-0.21566878856549465
2025-09-29 17:50:00+00:00,662.6099853515625,663.0900268554688,662.5999755859375,663.0399780273438,674418,0.49005126953125,0.329315185546875,663.8305316740555,662.8041488822354,-0.12859635877850906
2025-09-29 17:55:00+00:00,663.0399780273438,663.0499877929688,662.8400268554688,662.9400024414062,756803,0.2099609375,0.32502528599330355,663.814370277373,662.8211431298218,-0.05115817745581808
2025-09-29 18:00:00+00:00,662.9400024414062,663.2100219726562,662.9000244140625,663.1300048828125,890934,0.30999755859375,0.32359531947544645,663.8000549703736,662.8597758177555,0.03281809031886951
2025-09-29 18:05:00+00:00,663.125,663.239990234375,662.9500122070312,662.969970703125,414126,0.28997802734375,0.325042724609375,663.7920617915292,662.8735579725646,0.07875449821506209
2025-09-29 18:10:00+00:00,662.969970703125,663.3200073242188,662.9099731445312,663.260009765625,595398,0.4100341796875,0.30678885323660715,663.7847964665995,662.9218883621891,0.1514618918205315
2025-09-29 18:15:00+00:00,663.25,663.3612060546875,663.1502075195312,663.2999877929688,321688,0.21099853515625,0.30364554268973215,663.7812458283765,662.9691712635513,0.1650223813159073
2025-09-29 18:20:00+00:00,663.2899780273438,663.4600219726562,663.22998046875,663.4550170898438,405503,0.23004150390625,0.29578944614955355,663.7782616384284,663.0299250088095,0.2087818789876792
2025-09-29 18:25:00+00:00,663.4600219726562,663.594970703125,663.3800048828125,663.4600219726562,601028,0.2149658203125,0.28114536830357145,663.7740045716795,663.0837049573289,0.22392913957344263
2025-09-29 18:30:00+00:00,663.469970703125,663.5800170898438,663.4199829101562,663.4349975585938,501265,0.1600341796875,0.27471923828125,663.7702641624309,663.1276292732737,0.25407130070902895
2025-09-29 18:35:00+00:00,663.4400024414062,663.4749755859375,663.2000122070312,663.2205200195312,787908,0.27496337890625,0.2764979771205357,663.7608926027747,663.139243564315,0.21735520212598658
2025-09-29 18:40:00+00:00,663.22998046875,663.2999877929688,663.0599975585938,663.25,750535,0.239990234375,0.26292637416294645,663.7527290226334,663.1530911940424,0.18391993049112898
2025-09-29 18:45:00+00:00,663.25,663.4749755859375,663.25,663.3699951171875,564760,0.2249755859375,0.26542445591517855,663.7481817582043,663.1802094540303,0.15028444522079099
2025-09-29 18:50:00+00:00,663.3699951171875,663.375,663.2000122070312,663.260009765625,411172,0.17498779296875,0.26363699776785715,663.7439953143622,663.1901861893157,0.10648123198677695
2025-09-29 18:55:00+00:00,663.25,663.39501953125,663.2000122070312,663.3499755859375,606327,0.19500732421875,0.2597133091517857,663.7390747369441,663.2101628359295,0.08253356265583989
2025-09-29 19:00:00+00:00,663.344970703125,663.344970703125,662.969970703125,663.1500244140625,681388,0.375,0.251495361328125,663.7309223366104,663.2026445544769,0.06340099016188105
2025-09-29 19:05:00+00:00,663.1599731445312,663.1799926757812,662.530029296875,662.6799926757812,1097759,0.64996337890625,0.28292410714285715,663.7080008803538,663.1373056271269,-0.01578556691549693
2025-09-29 19:10:00+00:00,662.6799926757812,662.9099731445312,662.4099731445312,662.510009765625,936827,0.5,0.29649571010044645,663.6861098981485,663.0588858284963,-0.12132362553404619
2025-09-29 19:15:00+00:00,662.5150146484375,662.5150146484375,661.8599853515625,662.3098754882812,2593268,0.655029296875,0.32257080078125,663.6198482958181,662.9652513701567,-0.22493481915898883
2025-09-29 19:20:00+00:00,662.2999877929688,662.6500244140625,662.27001953125,662.5549926757812,820756,0.3800048828125,0.3204258510044643,663.6038652727677,662.9139651197933,-0.29619771613624835
2025-09-29 19:25:00+00:00,662.5499877929688,662.8400268554688,662.52001953125,662.64501953125,787543,0.32000732421875,0.32821219308035715,663.5902518611751,662.8803446763964,-0.32229987808057103
2025-09-29 19:30:00+00:00,662.6400146484375,662.9600219726562,662.6099853515625,662.940673828125,740432,0.35003662109375,0.3367832728794643,663.5816952523056,662.8878862609686,-0.24941936615834948
2025-09-29 19:35:00+00:00,662.9500122070312,663.1900024414062,662.9099731445312,663.14501953125,1429752,0.280029296875,0.3414306640625,663.5708635568183,662.9200295629386,-0.13885626555770614
2025-09-29 19:40:00+00:00,663.14501953125,663.4299926757812,663.0900268554688,663.260009765625,1231550,0.3399658203125,0.35428292410714285,663.5643607120267,662.962528989296,-0.002722380860745943
2025-09-29 19:45:00+00:00,663.260009765625,663.655029296875,663.260009765625,663.5599975585938,1887182,0.39501953125,0.36285836356026785,663.5642251911536,663.0372154836284,0.12325036383515453
2025-09-29 19:50:00+00:00,663.5599975585938,663.760009765625,663.155029296875,663.1699829101562,2611531,0.60498046875,0.38892909458705355,663.547978180283,663.0538119803214,0.1734673039250083
2025-09-29 19:55:00+00:00,663.1599731445312,663.6699829101562,663.02001953125,663.5999755859375,3888157,0.64996337890625,0.41928536551339285,663.5509841137899,663.1220844768741,0.23419821590550782
2025-09-30 13:30:00+00:00,662.9299926757812,663.2100219726562,662.3900146484375,662.4500122070312,2380884,0.82000732421875,0.46535818917410715,663.5133431621799,663.0380732403514,0.1180436774128566
2025-09-30 13:35:00+00:00,662.469970703125,662.719970703125,662.219970703125,662.4349975585938,1112519,0.5,0.4871433803013393,663.4963869708498,662.9626870505701,0.00015806127419182303
2025-09-30 13:40:00+00:00,662.4400024414062,663.0844116210938,662.4000244140625,663.0700073242188,1032558,0.68438720703125,0.5092424665178571,663.4902538504883,662.9761023540864,-0.061113129542036404
2025-09-30 13:45:00+00:00,663.0800170898438,663.280029296875,662.469970703125,662.7100219726562,1161070,0.81005859375,0.5206778390066964,663.4778349142226,662.9428417221683,-0.11097025815308825
2025-09-30 13:50:00+00:00,662.7000122070312,662.77001953125,662.0900268554688,662.1649780273438,1043211,0.67999267578125,0.5335344587053571,663.4593241273096,662.8456072658405,-0.2764772110335798
2025-09-30 13:55:00+00:00,662.1599731445312,663.1300048828125,661.9692993164062,663.0800170898438,787410,1.16070556640625,0.5696541922433036,663.4553299284453,662.8749088879061,-0.16316435244527838
2025-09-30 14:00:00+00:00,663.0499877929688,663.5512084960938,663.010009765625,663.22998046875,1053160,0.54119873046875,0.5811680385044643,663.4522001419103,662.9192933578062,-0.04339369276397065
2025-09-30 14:05:00+00:00,663.2449951171875,663.2750244140625,662.4000244140625,662.4600219726562,1041788,0.875,0.6208103724888393,663.4387537159305,662.8618838435414,-0.1142185105450153
2025-09-30 14:10:00+00:00,662.4299926757812,662.7750244140625,662.2349853515625,662.68798828125,854091,0.5400390625,0.6343819754464286,663.430503837476,662.8401467024142,-0.10269501975403728
2025-09-30 14:15:00+00:00,662.6799926757812,663.3699951171875,662.6500244140625,662.9500122070312,1569607,0.719970703125,0.6658063616071429,663.4209926887755,662.8538799987552,0.008272732914747394
2025-09-30 14:20:00+00:00,662.9600219726562,663.3524780273438,662.72998046875,662.8599853515625,477905,0.62249755859375,0.6859872000558036,663.4176317800602,662.8546431731204,-0.020265714785750788
2025-09-30 14:25:00+00:00,662.8499755859375,663.0,662.6380004882812,662.8571166992188,551966,0.36199951171875,0.6836286272321429,663.4137800877445,662.8549523657489,-0.06434099205728216
2025-09-30 14:30:00+00:00,662.8499755859375,663.280029296875,662.510009765625,662.6099853515625,719135,0.77001953125,0.6954171316964286,663.4066476718141,662.8243313272596,-0.03755251628172118
2025-09-30 14:35:00+00:00,662.6400146484375,662.7949829101562,661.719970703125,661.7899780273438,869188,1.07501220703125,0.7257777622767857,663.3894929728406,662.6950365672924,-0.145110135121854
2025-09-30 14:40:00+00:00,661.77001953125,662.4500122070312,661.6909790039062,662.3699951171875,723603,0.759033203125,0.7214224679129464,663.3805657754206,662.6544062217437,-0.1994737770115762
2025-09-30 14:45:00+00:00,662.3599853515625,663.2899780273438,662.3599853515625,663.1506958007812,805427,0.92999267578125,0.75213623046875,663.3783469431083,662.7164426386078,-0.13820053451263448
2025-09-30 14:50:00+00:00,663.1400146484375,663.2100219726562,662.739990234375,662.8499755859375,536820,0.47003173828125,0.7368251255580357,663.3749694152782,662.7331343086971,-0.12181805705176885
2025-09-30 14:55:00+00:00,662.8400268554688,663.3800048828125,662.8244018554688,663.219970703125,608091,0.55560302734375,0.7186497279575893,663.3738551355116,662.7939890228423,-0.030342304417331434
2025-09-30 15:00:00+00:00,663.219970703125,663.6300048828125,663.1300048828125,663.5050048828125,566394,0.5,0.7057931082589286,663.3747274746,662.8828662159934,0.18782964870104024
2025-09-30 15:05:00+00:00,663.5,663.6199951171875,663.1400146484375,663.405029296875,607001,0.47998046875,0.6571698869977679,663.3749419475698,662.9481367364687,0.29373051472498446
2025-09-30 15:10:00+00:00,663.4199829101562,663.4600830078125,662.8311767578125,662.85498046875,401326,0.62890625,0.6634347098214286,663.3725200527336,662.9364921818728,0.22004954326507686
2025-09-30 15:15:00+00:00,662.8499755859375,662.9500122070312,662.3800048828125,662.5,407061,0.57000732421875,0.6416495186941964,663.3684173053341,662.8819305725038,0.14879626380673017
2025-09-30 15:20:00+00:00,662.47998046875,662.6199951171875,662.1199951171875,662.3699951171875,888594,0.5,0.6387895856584821,663.3582729998427,662.8179385516817,0.02394952883935275
2025-09-30 15:25:00+00:00,662.3800048828125,662.4400024414062,661.6099853515625,662.22998046875,937790,0.83001708984375,0.6466500418526786,663.3463028401425,662.7444437019685,-0.13842251402491001
2025-09-30 15:30:00+00:00,662.2249755859375,662.6799926757812,662.1500244140625,662.5750122070312,710351,0.52996826171875,0.6400408063616071,663.3401540793275,662.7232647425728,-0.22487199389581747
2025-09-30 15:35:00+00:00,662.5900268554688,662.594970703125,661.97998046875,662.0,623770,0.614990234375,0.658111572265625,663.3308377221152,662.632856565603,-0.3036356162698439
2025-09-30 15:40:00+00:00,662.02001953125,662.2000122070312,661.8900146484375,662.0599975585938,510642,0.30999755859375,0.6252528599330357,663.3236463817325,662.5612491314087,-0.32068144109518926
2025-09-30 15:45:00+00:00,662.0700073242188,662.7150268554688,662.010009765625,662.697998046875,372290,0.70501708984375,0.5988246372767857,663.3210758319472,662.5783427580232,-0.23959579365850914
2025-09-30 15:50:00+00:00,662.6950073242188,662.989990234375,662.5599975585938,662.8900146484375,614511,0.42999267578125,0.5753217424665179,663.3181721597625,662.6173017686173,-0.127141933351254
2025-09-30 15:55:00+00:00,662.8800048828125,663.1599731445312,662.5,663.0,440723,0.65997314453125,0.5560346330915179,663.3166424331024,662.6651390736399,-0.0581256689329166
2025-09-30 16:00:00+00:00,662.989990234375,663.1599731445312,662.8200073242188,662.8499755859375,346230,0.3399658203125,0.5467442103794643,663.3148864499907,662.688243648707,0.05538708310405127
2025-09-30 16:05:00+00:00,662.8599853515625,663.0999755859375,662.5900268554688,662.8244018554688,782823,0.50994873046875,0.5434831891741071,663.310748755518,662.7052634316618,0.1440143002531613
2025-09-30 16:10:00+00:00,662.8099975585938,662.85498046875,662.5999755859375,662.7999877929688,900440,0.2550048828125,0.5259835379464286,663.3058402630928,662.717103981153,0.13876122312979078
2025-09-30 16:15:00+00:00,662.7949829101562,663.280029296875,662.7249755859375,663.2750244140625,283627,0.5550537109375,0.5313459123883929,663.3057472627173,662.7868440575708,0.16954228895349388
2025-09-30 16:20:00+00:00,663.27001953125,664.0526733398438,663.260009765625,663.4299926757812,919522,0.79266357421875,0.5430428641183036,663.306951125289,662.8672376573444,0.2020985837044691
2025-09-30 16:25:00+00:00,663.4400024414062,663.5800170898438,663.2000122070312,663.405029296875,455811,0.3800048828125,0.5294712611607143,663.3074199501478,662.9344616287462,0.24621798003920503
2025-09-30 16:30:00+00:00,663.4099731445312,663.64501953125,663.3599853515625,663.3900146484375,274328,0.2850341796875,0.5141165597098214,663.3076568845659,662.9914057684081,0.2861423367462521
2025-09-30 16:35:00+00:00,663.4000244140625,663.5599975585938,663.27001953125,663.4600219726562,427371,0.28997802734375,0.47554234095982145,663.3083347754907,663.0499828049205,0.3328788237676008
2025-09-30 16:40:00+00:00,663.465087890625,663.6649780273438,663.260009765625,663.6649780273438,261938,0.40496826171875,0.46661376953125,663.3093046580726,663.1268572203337,0.34001316276294347
2025-09-30 16:45:00+00:00,663.6400146484375,663.6649780273438,663.0700073242188,663.2050170898438,378987,0.594970703125,0.46518380301339285,663.3088959266445,663.1366272054248,0.2693895480804258
2025-09-30 16:50:00+00:00,663.219970703125,663.364990234375,662.9801025390625,663.0700073242188,318646,0.3848876953125,0.47053309849330355,663.3081113121633,663.1282997192283,0.19383809048201783
2025-09-30 16:55:00+00:00,663.0800170898438,663.1448974609375,662.614990234375,662.8189697265625,434426,0.5299072265625,0.45802525111607145,663.3059307802034,663.0896334658959,0.09822769748780047
2025-09-30 17:00:00+00:00,662.8099975585938,662.9099731445312,662.5714721679688,662.6300048828125,414926,0.3385009765625,0.45149012974330355,663.3030650414752,663.032179887486,-0.01780291743455109
2025-09-30 17:05:00+00:00,662.6201171875,662.780029296875,662.489990234375,662.6300048828125,336715,0.2900390625,0.42506626674107145,663.3007572766355,662.9819080076721,-0.14494921266157235
2025-09-30 17:10:00+00:00,662.6400146484375,662.6849975585938,662.0900268554688,662.4099731445312,579307,0.594970703125,0.44328090122767855,663.2955332901558,662.9104161445164,-0.22621106090844023
2025-09-30 17:15:00+00:00,662.39990234375,662.5999755859375,662.2794189453125,662.4598999023438,466748,0.320556640625,0.42975289481026785,663.291603477654,662.8541016106171,-0.2741981086111309
2025-09-30 17:20:00+00:00,662.4500122070312,662.4600219726562,661.97998046875,662.0338745117188,511846,0.48004150390625,0.44582693917410715,663.2851504136203,662.7515732174759,-0.3380602484199926
2025-09-30 17:25:00+00:00,662.030029296875,662.1983032226562,661.780029296875,662.1300048828125,746087,0.41827392578125,0.4360569545200893,663.276575497551,662.673877171811,-0.35830271567499494
2025-09-30 17:30:00+00:00,662.1199951171875,662.2000122070312,661.81201171875,662.1699829101562,686192,0.38800048828125,0.40715244838169645,663.2690716824402,662.610890386386,-0.37101762128611426
2025-09-30 17:35:00+00:00,662.1649780273438,662.3300170898438,661.8599853515625,662.0999755859375,433026,0.47003173828125,0.4135829380580357,663.2640902019601,662.5470260339184,-0.36339011059794757
2025-09-30 17:40:00+00:00,662.0999755859375,662.3900146484375,662.0800170898438,662.219970703125,394749,0.30999755859375,0.4153660365513393,663.2600501977112,662.5061441162185,-0.3479574943986563
2025-09-30 17:45:00+00:00,662.2100219726562,662.7100219726562,662.2000122070312,662.7100219726562,345429,0.510009765625,0.4310825892857143,663.2581941618172,662.53162884901,-0.21994436846591725
2025-09-30 17:50:00+00:00,662.7100219726562,663.0850219726562,662.7100219726562,663.02001953125,676913,0.375,0.42894199916294645,663.2566295429209,662.5926776858342,-0.08119948597675375
2025-09-30 17:55:00+00:00,663.0272827148438,663.0700073242188,662.3900146484375,662.530029296875,382637,0.67999267578125,0.43501499720982145,663.2539413959214,662.584846637041,-0.026043749345035394
2025-09-30 18:00:00+00:00,662.510009765625,662.6751098632812,662.4249877929688,662.5750122070312,386727,0.2501220703125,0.42538888113839285,663.2514122224743,662.5836173332659,0.03659129934749217
2025-09-30 18:05:00+00:00,662.5700073242188,663.2208862304688,662.5599975585938,663.1751098632812,916240,0.660888671875,0.4347446986607143,663.2507446773467,662.6575539007708,0.15140978455235654
2025-09-30 18:10:00+00:00,663.1790161132812,663.7899780273438,663.1790161132812,663.6900024414062,1045528,0.6109619140625,0.45420619419642855,663.2550865230727,662.786609970264,0.25498112125399075
2025-09-30 18:15:00+00:00,663.7000122070312,664.0150146484375,663.4600219726562,663.6799926757812,1089077,0.55499267578125,0.47313145228794645,663.2594168646123,662.8982828099026,0.3056051240683928
2025-09-30 18:20:00+00:00,663.6799926757812,663.9149780273438,663.5023803710938,663.8150024414062,766636,0.41259765625,0.4601048060825893,663.2633742306505,663.0128727651414,0.4280261281004414
2025-09-30 18:25:00+00:00,663.8099975585938,664.030029296875,663.7600708007812,663.8800048828125,467466,0.26995849609375,0.4564906529017857,663.2660408376714,663.121264280927,0.5376469476610737
2025-09-30 18:30:00+00:00,663.8699951171875,663.9749755859375,663.5999755859375,663.739990234375,369597,0.375,0.44898768833705355,663.2676557982546,663.1986050257802,0.5410511250094032
2025-09-30 18:35:00+00:00,663.739990234375,664.02001953125,663.6950073242188,663.969970703125,439007,0.32501220703125,0.44232613699776785,663.2704868684782,663.2950257361816,0.5084157659176753
2025-09-30 18:40:00+00:00,663.969970703125,664.3300170898438,663.9349975585938,664.280029296875,780421,0.39501953125,0.44282749720982145,663.2776697678463,663.4181511820876,0.5198683721849875
2025-09-30 18:45:00+00:00,664.27001953125,664.5798950195312,664.1599731445312,664.5499877929688,643487,0.419921875,0.4392482212611607,663.2850904073076,663.5596307592716,0.5467579941301892
2025-09-30 18:50:00+00:00,664.5499877929688,664.6300048828125,664.3200073242188,664.4400024414062,536094,0.30999755859375,0.4392482212611607,663.2906749883933,663.6696772200991,0.5484129391720671
2025-09-30 18:55:00+00:00,664.4299926757812,664.6199951171875,664.3350219726562,664.4219970703125,601511,0.28497314453125,0.42317417689732145,663.2967799180658,663.763717201795,0.5651121760147362
2025-09-30 19:00:00+00:00,664.4199829101562,664.780029296875,664.405029296875,664.467529296875,752538,0.375,0.42317417689732145,663.3046308471388,663.8516937140232,0.5566679778415846
2025-09-30 19:05:00+00:00,664.4600219726562,664.8300170898438,664.3599853515625,664.719970703125,1824206,0.47003173828125,0.40817696707589285,663.3272700095306,663.9602283380314,0.5420771559437298
2025-09-30 19:10:00+00:00,664.719970703125,664.8577880859375,664.6199951171875,664.6400146484375,894421,0.23779296875,0.4072963169642857,663.3374854055619,664.0452016270859,0.48557086781431735
2025-09-30 19:15:00+00:00,664.6400146484375,664.7899780273438,664.470703125,664.7849731445312,752291,0.31927490234375,0.3828953334263393,663.3468978076526,664.1376730670082,0.46799584690916163
2025-09-30 19:20:00+00:00,664.7849731445312,665.27001953125,664.7849731445312,665.2000122070312,1056502,0.48504638671875,0.3739013671875,663.3636674673832,664.2704654598148,0.5067482580197975
2025-09-30 19:25:00+00:00,665.2000122070312,665.510009765625,665.1500244140625,665.3699951171875,1231419,0.3599853515625,0.35997227260044645,663.3846087167896,664.4079066672614,0.5562129532381732
2025-09-30 19:30:00+00:00,665.3800048828125,665.7150268554688,665.3400268554688,665.5,814332,0.375,0.35728672572544645,663.3991097765361,664.5444183340927,0.5841899960613546
2025-09-30 19:35:00+00:00,665.5,665.5900268554688,665.260009765625,665.4099731445312,1203065,0.33001708984375,0.36157662527901785,663.4192703576908,664.6526126855632,0.6074110584772825
2025-09-30 19:40:00+00:00,665.4000244140625,665.4099731445312,664.8499755859375,665.0150146484375,1850146,0.55999755859375,0.37479073660714285,663.4435004848189,664.6979129309832,0.5602398639749708
2025-09-30 19:45:00+00:00,665.010009765625,665.97998046875,664.9949951171875,665.9500122070312,2777752,0.9849853515625,0.42193167550223215,663.4993680967327,664.8544253406727,0.5839598808579467
2025-09-30 19:50:00+00:00,665.9500122070312,666.6099853515625,665.510009765625,666.4099731445312,4131172,1.0999755859375,0.47228567940848215,663.5927559736954,665.0488688163546,0.640962149093184
2025-09-30 19:55:00+00:00,666.4000244140625,666.6500244140625,665.969970703125,666.0900268554688,8069759,0.6800537109375,0.4908665248325893,663.7400413713818,665.1790135713607,0.6345952372679449
2025-10-01 13:30:00+00:00,663.1699829101562,664.7899780273438,663.125,664.510009765625,4332494,1.66497802734375,0.5876508440290179,663.7636736659887,665.095388095578,0.44277541001474674
2025-10-01 13:35:00+00:00,664.510009765625,665.155029296875,664.2100219726562,665.1298828125,1681599,0.94500732421875,0.634796142578125,663.7797575717741,665.0996999351962,0.4017870042130198
2025-10-01 13:40:00+00:00,665.1300048828125,665.3900146484375,664.77001953125,665.260009765625,1656468,0.6199951171875,0.6522957938058036,663.7967268451235,665.1197386640118,0.2653133233391145
2025-10-01 13:45:00+00:00,665.25,665.2999877929688,663.260009765625,663.280029296875,1798421,2.03997802734375,0.764434814453125,663.7903749940895,664.8897749929987,-0.15909382335587452
2025-10-01 13:50:00+00:00,663.27001953125,663.9500122070312,663.0599975585938,663.8800048828125,1566205,0.8900146484375,0.8110220772879464,663.7913243940785,664.7635537291673,-0.4154598421933997
2025-10-01 13:55:00+00:00,663.8699951171875,664.469970703125,663.5499877929688,663.780029296875,1538321,0.91998291015625,0.8539297921316964,663.7912080914042,664.6406131750812,-0.4547749204967886
2025-10-01 14:00:00+00:00,663.7349853515625,664.5698852539062,663.4099731445312,664.52001953125,1110399,1.159912109375,0.9021344866071429,663.7965849803745,664.6255389695968,-0.47416096559936705
